entry_date,exit_date,expiry,short_ce_strike,short_pe_strike,long_ce_strike,long_pe_strike,short_ce_delta,short_pe_delta,short_ce_iv,short_pe_iv,short_ce_entry_price,short_pe_entry_price,short_ce_exit_price,short_pe_exit_price,gross_pnl_close,net_pnl_close,gross_pnl_high,net_pnl_high,total_costs,exit_reason,sl_high_hit
2020-10-26,2020-10-29,2020-10-29,12000.0,11550.0,12150.0,11350.0,0.18307757846525718,-0.1872560582553687,0.2250566666797998,0.24642429958866674,23.39375,26.8905,11670.8,11670.8,1707.2875000000004,242.1314538827503,-1207.6362499999996,-1218.2213615757746,1465.15604611725,EXPIRY,True
2020-11-02,2020-11-05,2020-11-05,12000.0,11350.0,12150.0,11050.0,0.1627595681744517,-0.18964290189813465,0.29776434488680664,0.3683778817544091,26.398,40.72975,118.04449999999999,0.050749999999999997,-3741.5249999999983,-3755.8692661044984,-2332.9587500000002,-2345.929410468825,14.344266104499997,SL_CLOSE,True
2020-11-09,2020-11-10,2020-11-12,12650.0,12250.0,12800.0,12000.0,0.1923481522158754,-0.19159144887423926,0.18298388521942402,0.2250853921377127,21.473,26.742749999999997,82.16425,9.947,-1290.7875,-1305.16983648575,85.29875000000038,72.25834530352539,14.382336485749999,SL_CLOSE,True
2020-11-17,2020-11-19,2020-11-19,13050.0,12700.0,13100.0,12550.0,0.14442093452460159,-0.15799057355209917,0.1642714760970036,0.19295810054526355,11.376750000000001,15.11975,12771.7,12771.7,703.1375,-896.83948655975,703.1375,-896.83948655975,1599.97698655975,EXPIRY,False
2020-11-23,2020-11-26,2020-11-26,13150.0,12700.0,13250.0,12500.0,0.1522603142365499,-0.17683419204278814,0.17631621499851355,0.21989885656139171,16.00625,24.47725,12987.0,12987.0,1285.7625000000005,-342.7760135782496,-551.6224999999997,-561.3492837650497,1628.53851357825,EXPIRY,True
2020-12-01,2020-12-03,2020-12-03,13300.0,12900.0,13400.0,12750.0,0.19327788270145885,-0.17349680431554076,0.18340728586688593,0.2714845522887919,18.66575,24.47725,13133.9,13133.9,1365.4500000000003,-281.79488254299963,1365.4500000000003,-281.79488254299963,1647.244882543,EXPIRY,False
2020-12-07,2020-12-10,2020-12-10,13550.0,13150.0,13600.0,12950.0,0.15082883906468203,-0.1806627932002194,0.12808719606839195,0.2188459929253359,11.9185,25.9055,13478.3,13478.3,1096.9624999999996,-592.7510489412505,-838.0900000000006,-846.8001772327005,1689.71354894125,EXPIRY,True
2020-12-14,2020-12-17,2020-12-17,13750.0,13350.0,13900.0,13150.0,0.20125686048792482,-0.18519799383213445,0.17057535970416735,0.20493951979640299,23.09825,25.36375,13740.7,13740.7,1753.2000000000003,29.64008626000009,-1170.1824999999994,-1180.0284563928494,1723.5599137400002,EXPIRY,True
2020-12-21,2020-12-24,2020-12-24,13650.0,12950.0,13900.0,12700.0,0.1670374286678811,-0.1678775674571713,0.26783761305502596,0.33665655009309187,28.023249999999997,36.3465,103.37774999999998,0.10149999999999999,-3186.387499999999,-3199.721986427249,-1883.1037499999995,-1896.5647552384246,13.334486427249999,SL_CLOSE,True
2020-12-28,2020-12-31,2020-12-31,14100.0,13650.0,14200.0,13400.0,0.15422007086054287,-0.1725538931288434,0.16098224182871537,0.20621533882769416,15.956999999999999,23.88625,13981.75,13981.75,1144.6375,-608.2808947062499,-947.8262500000003,-956.8932641969753,1752.91839470625,EXPIRY,True
2021-01-04,2021-01-07,2021-01-07,14300.0,13900.0,14400.0,13700.0,0.21088794889137472,-0.16210093778306403,0.12907054707723842,0.2137109755127664,19.4045,23.3445,14137.35,14137.35,1317.8375,-454.82260720875,-809.1899999999996,-819.0898883246996,1772.66010720875,EXPIRY,True
2021-01-11,2021-01-14,2021-01-14,14650.0,14200.0,14800.0,13900.0,0.20883576165211884,-0.18179307428404703,0.14899086417352117,0.24798151159185552,22.60575,32.061749999999996,14595.6,14595.6,1799.575,-31.785873216500022,-1128.2124999999994,-1140.3049824577495,1831.3608732165,EXPIRY,True
2021-01-18,2021-01-19,2021-01-21,14550.0,14000.0,14750.0,13750.0,0.19052756407835733,-0.1873165872782625,0.2269076528886811,0.2557787684584201,30.09175,33.884,81.5045,4.821249999999999,-1410.25,-1424.241378179,-1379.0387499999988,-1392.9996915922238,13.991378179,SL_CLOSE,True
2021-01-25,2021-01-27,2021-01-28,14450.0,14000.0,14650.0,13800.0,0.20472624245814683,-0.18027782328680936,0.18169190577622668,0.21865344488075245,26.398,27.481499999999997,4.06,74.907,-1160.4,-1172.9688707195,-820.8824999999997,-833.1202800438497,12.568870719500001,SL_CLOSE,True
2021-02-01,2021-02-02,2021-02-04,14650.0,14000.0,14850.0,13700.0,0.17288184423043967,-0.17708928599765741,0.23839671817766264,0.2995120319957105,28.072499999999998,37.183749999999996,105.0525,5.887,-1672.6749999999997,-1690.4666730114998,-496.54374999999936,-513.1884833391243,17.7916730115,SL_CLOSE,True
2021-02-08,2021-02-11,2021-02-11,15400.0,14800.0,15550.0,14500.0,0.16158628094857677,-0.1762822691442499,0.1983298770427368,0.26237110148955345,22.655,34.081,15173.3,15173.3,1750.7500000000005,-153.19888086299966,-1384.5349999999999,-1396.9867411942998,1903.948880863,EXPIRY,True
2021-02-15,2021-02-18,2021-02-18,15550.0,15100.0,15650.0,14800.0,0.1644665243781,-0.19801347186315119,0.1582638662025577,0.2005640914330807,18.76425,30.535,15118.95,15118.95,1579.375,-316.7683935990001,-1237.5612499999997,-1248.1208947567748,1896.143393599,EXPIRY,True
2021-02-22,2021-02-24,2021-02-25,14950.0,14350.0,15200.0,14050.0,0.1882780321669079,-0.1763715453779937,0.23095234794581265,0.26752096042366597,30.97825,33.73625,96.628,3.2987499999999996,-2304.5499999999993,-2318.9997100434994,-1842.232500000001,-1855.598999332351,14.4497100435,SL_CLOSE,True
2021-03-01,2021-03-03,2021-03-04,15100.0,14450.0,15300.0,14150.0,0.18430959347692524,-0.19406841548852166,0.24513765437747506,0.30910181351099164,32.25875,44.47275,174.68149999999997,3.6032499999999996,-4232.3125,-4255.16878709225,-457.52750000000015,-476.7026922559501,22.856287092249996,SL_CLOSE,True
2021-03-08,2021-03-10,2021-03-10,15250.0,14650.0,15450.0,14450.0,0.18027890266003058,-0.1802512564230694,0.27187634277484946,0.3225397777247524,28.762,34.81975,15174.8,15174.8,2131.1000000000004,226.24935425150034,2131.1000000000004,226.24935425150034,1904.8506457485,EXPIRY,False
2021-03-15,2021-03-18,2021-03-18,15300.0,14650.0,15500.0,14450.0,0.16251507428683046,-0.17867553004379091,0.24268862267316216,0.2614148599401073,27.58,34.179500000000004,0.15224999999999997,107.53925,-3407.137499999999,-3420.421819021249,-2159.194999999999,-2171.262350454099,13.284319021249999,SL_CLOSE,True
2021-03-22,2021-03-25,2021-03-25,15000.0,14400.0,15200.0,14100.0,0.19980040288848694,-0.18505589760867927,0.22492592857121071,0.29300186542982987,32.702000000000005,39.4985,14324.9,14324.9,2559.5,759.9383943509999,-1774.1175000000003,-1788.8852931086503,1799.561605649,EXPIRY,True
2021-03-31,2021-04-01,2021-04-01,14900.0,14500.0,15000.0,14350.0,0.16483743411243418,-0.1572639654898319,0.19426457112602366,0.3305595841672856,12.85425,20.881999999999998,14867.35,14867.35,1060.0500000000002,-802.6828133184999,1060.0500000000002,-802.6828133184999,1862.7328133185001,EXPIRY,False
2021-04-05,2021-04-08,2021-04-08,14950.0,14350.0,15100.0,14100.0,0.16980126875049917,-0.1855070893745824,0.19428636826647988,0.30052768086354664,22.9505,40.53275,14873.8,14873.8,2070.35,203.08072608949988,-1686.77625,-1700.0536075984749,1867.2692739105,EXPIRY,True
2021-04-12,2021-04-15,2021-04-15,14600.0,13950.0,14850.0,13650.0,0.19975074024510553,-0.16755325529444015,0.22955020705941503,0.3231629036211883,32.45575,37.43,14581.45,14581.45,2324.5,493.00740659149983,2324.5,493.00740659149983,1831.4925934085002,EXPIRY,False
2021-04-19,2021-04-22,2021-04-22,14600.0,14000.0,14750.0,13700.0,0.1973033376118774,-0.17812953568109274,0.199961741848782,0.3205225780730295,27.92475,40.187999999999995,14406.15,14406.15,2147.0374999999995,337.56540112474954,-2040.8337500000007,-2054.8076929088256,1809.47209887525,EXPIRY,True
2021-04-26,2021-04-28,2021-04-29,14750.0,14150.0,14900.0,13850.0,0.1816195163438328,-0.1910539650308597,0.21668273858499124,0.3011784009823801,27.43225,41.567,143.57174999999998,3.7554999999999996,-2474.2874999999985,-2495.7416767327486,-1596.04875,-1610.7287711515248,21.45417673275,SL_CLOSE,True
2021-05-03,2021-05-06,2021-05-06,14950.0,14350.0,15150.0,14050.0,0.18161366685487515,-0.19270634841113055,0.21410708628551578,0.2987443098824416,27.481499999999997,42.256499999999996,14724.8,14724.8,2487.125,637.8956662735,-1477.1674999999996,-1491.9033447871495,1849.2293337265,EXPIRY,True
2021-05-10,2021-05-12,2021-05-12,15150.0,14750.0,15250.0,14550.0,0.17285568525320977,-0.19918512803677108,0.1563052083976867,0.2554059125726857,15.76,31.27375,14696.5,14696.5,1549.8375,-293.16932544925,-1336.9812499999994,-1346.5760935883743,1843.00682544925,EXPIRY,True
2021-05-17,2021-05-18,2021-05-20,15150.0,14700.0,15250.0,14450.0,0.17382499074520796,-0.1912329847140929,0.15335434424282918,0.21730225680770665,19.0105,30.87975,66.63475,8.27225,-473.3374999999994,-486.8836405372494,-69.62124999999992,-82.77369452457492,13.54614053725,SL_CLOSE,True
2021-05-24,2021-05-27,2021-05-27,15400.0,14950.0,15550.0,14750.0,0.19960005850166918,-0.16173904153234145,0.16732131938587996,0.18892737929219927,25.1175,22.064,15337.85,15337.85,1506.475,-416.7662827265001,-1291.7399999999998,-1301.6264267206998,1923.2412827265,EXPIRY,True
2021-05-31,2021-06-03,2021-06-03,15750.0,15350.0,15850.0,15100.0,0.1763415025941522,-0.19675034576512512,0.12563926669209874,0.1970600510524792,16.548000000000002,30.2395,15690.35,15690.35,1542.6000000000001,-424.606098257,-1133.1874999999998,-1143.1613268502497,1967.2060982570001,EXPIRY,True
2021-06-07,2021-06-10,2021-06-10,15950.0,15550.0,16100.0,15400.0,0.18786720325537476,-0.1677514214929928,0.128813810536929,0.1731557270192739,18.6165,21.9655,15737.75,15737.75,1316.0624999999998,-656.3058296472502,1316.0624999999998,-656.3058296472502,1972.36832964725,EXPIRY,False
2021-06-14,2021-06-17,2021-06-17,16000.0,15600.0,16100.0,15400.0,0.1581093277048223,-0.15774648933591431,0.11515629910469467,0.16394360565638175,13.44525,19.306,15691.4,15691.4,944.825,-1020.870288204,944.825,-1020.870288204,1965.695288204,EXPIRY,False
2021-06-21,2021-06-24,2021-06-24,15950.0,15500.0,16050.0,15300.0,0.1479167257369628,-0.17584046718103383,0.1365297914890708,0.186604712630714,14.578000000000001,25.06825,15790.45,15790.45,1160.1625000000001,-818.79702699075,-1042.2312499999996,-1050.9687474438747,1978.9595269907502,EXPIRY,True
2021-06-28,2021-07-01,2021-07-01,16000.0,15650.0,16150.0,15450.0,0.21053309351800256,-0.20249968427925694,0.12404480079992887,0.17407077796003437,20.832749999999997,28.171,15680.0,15680.0,1820.8875,-145.10478337025006,1820.8875,-145.10478337025006,1965.99228337025,EXPIRY,False
2021-07-05,2021-07-08,2021-07-08,16000.0,15700.0,16050.0,15550.0,0.13989305836296492,-0.1884955406645133,0.0905989770290994,0.12596713293116768,9.11125,18.56725,15727.9,15727.9,815.525,-1154.0547567935,-575.4224999999998,-581.8388991385498,1969.5797567934999,EXPIRY,True
2021-07-12,2021-07-15,2021-07-15,15850.0,15550.0,16000.0,15400.0,0.20814404158868402,-0.19568274219129678,0.11798418003766463,0.13434474394883572,19.355249999999998,20.586499999999997,76.73399999999998,0.15224999999999997,-2423.612499999999,-2432.3464798217487,-897.5237499999998,-905.9015352620248,8.73397982175,SL_CLOSE,True
2021-07-19,2021-07-22,2021-07-22,15900.0,15600.0,16050.0,15450.0,0.19538905051081015,-0.18768707831357545,0.11917129428518206,0.12177969261463314,18.07475,17.73,15824.05,15824.05,1204.0749999999998,-778.4327575020004,-662.21625,-670.224041887175,1982.5077575020002,EXPIRY,True
2021-07-26,2021-07-29,2021-07-29,16000.0,15650.0,16050.0,15500.0,0.14305221880463015,-0.1816117565883305,0.11615909989385301,0.13233883674041289,11.96775,18.56725,15778.45,15778.45,846.7000000000003,-1129.6209122239998,-674.0124999999998,-681.1730240892498,1976.320912224,EXPIRY,True
2021-08-02,2021-08-03,2021-08-05,16050.0,15700.0,16100.0,15550.0,0.14121126791318597,-0.1627218998418139,0.09023300518782751,0.14942259213540793,9.20975,18.37025,111.19324999999999,10.20075,-1185.1625,-1203.7669174692498,3037.2374999999997,3022.7506825627497,18.604417469249995,SL_CLOSE,True
2021-08-09,2021-08-12,2021-08-12,16400.0,16100.0,16550.0,15950.0,0.20951468715867497,-0.19713043480101067,0.11387174914485342,0.13136214080727232,19.503,21.02975,16364.4,16364.4,1392.2625000000003,-658.3549639197495,-931.07125,-939.645697354575,2050.6174639197498,EXPIRY,True
2021-08-16,2021-08-18,2021-08-18,16700.0,16350.0,16800.0,16150.0,0.16381451266685765,-0.16261771613079218,0.11615617807125812,0.17600689491986216,12.1155,18.37025,16568.85,16568.85,958.4250000000001,-1116.5791532269996,958.4250000000001,-1116.5791532269996,2075.0041532269997,EXPIRY,False
2021-08-23,2021-08-26,2021-08-26,16650.0,16300.0,16800.0,16100.0,0.2048668631946566,-0.1881755643646086,0.12495356094712011,0.1489117177627535,21.078999999999997,22.80275,16636.9,16636.9,1587.6249999999995,-497.3953270990005,-923.0862500000003,-932.3008924967753,2085.020327099,EXPIRY,True
2021-08-30,2021-08-31,2021-09-02,17100.0,16700.0,17200.0,16500.0,0.18362290925435837,-0.16148148092193487,0.11267907672217027,0.16208328554137105,16.99125,21.02975,75.56675,10.352999999999998,-1281.637499999999,-1295.0584581857488,467.71500000000015,455.9999753852002,13.420958185749999,SL_CLOSE,True
2021-09-06,2021-09-09,2021-09-09,17600.0,17150.0,17750.0,17000.0,0.17942801732956565,-0.15983381521341242,0.1333521553007814,0.16466466363097454,20.04475,21.669999999999998,17369.25,17369.25,1283.8874999999998,-892.6292673282501,-1066.9037500000004,-1075.9619740094254,2176.51676732825,EXPIRY,True
2021-09-13,2021-09-16,2021-09-16,17550.0,17150.0,17650.0,17000.0,0.1543073839198726,-0.16694024035768426,0.11778795031750487,0.13942515259033358,14.62725,19.306,82.67174999999999,0.15224999999999997,-3012.7999999999984,-3021.3668775954984,-1144.4387499999993,-1151.1836390717244,8.5668775955,SL_CLOSE,True
2021-09-20,2021-09-23,2021-09-23,17650.0,17100.0,17850.0,16800.0,0.18829785736541396,-0.1940681057169128,0.1858463884570597,0.21500038353686102,29.59925,36.19875,171.43349999999998,0.15224999999999997,-6486.05,-6502.961373833,-1762.2925,-1776.34613057015,16.911373833,SL_CLOSE,True
2021-09-27,2021-09-30,2021-09-30,18100.0,17600.0,18250.0,17400.0,0.17191341106841604,-0.16788972942267036,0.1565434311218104,0.1673461967352808,22.852,24.034,17618.15,17618.15,1471.3999999999999,-736.8661450960005,-974.5849999999994,-985.1692479912994,2208.2661450960004,EXPIRY,True
2021-10-04,2021-10-07,2021-10-07,17900.0,17450.0,18050.0,17250.0,0.20612129000861337,-0.1652096767323426,0.14530303159442212,0.16656887667044026,26.496499999999997,23.246000000000002,17790.35,17790.35,1685.275,-544.7603851404997,-988.9749999999995,-999.9089823259994,2230.0353851405,EXPIRY,True
2021-10-11,2021-10-14,2021-10-14,18200.0,17700.0,18300.0,17500.0,0.15203604543503543,-0.1624069191015474,0.13392771745220916,0.17293741362795675,16.89275,23.984750000000002,135.5025,0.15224999999999997,-3908.75,-3924.287866098,-908.0749999999998,-917.3764949754998,15.537866098,SL_CLOSE,True
2021-10-18,2021-10-21,2021-10-21,18750.0,18250.0,18850.0,18000.0,0.15514493505644977,-0.1890331823633163,0.14770623085370968,0.1686779013872371,19.65075,29.156000000000002,0.20299999999999999,86.63024999999999,-2861.0999999999995,-2871.6892919864995,-946.3237499999991,-957.7157884160241,10.5892919865,SL_CLOSE,True
2021-10-25,2021-10-28,2021-10-28,18400.0,17850.0,18600.0,17650.0,0.19965221973995578,-0.1767367383571129,0.18063465305514487,0.19712794930781782,32.35725,30.732,17857.25,17857.25,2027.8125,-212.36704953775006,-1569.9487499999996,-1583.4713022860246,2240.17954953775,EXPIRY,True
2021-11-01,2021-11-03,2021-11-03,18200.0,17750.0,18350.0,17600.0,0.1878211322823314,-0.1709522489594767,0.16030558614007986,0.207197866233767,21.571499999999997,25.06825,17829.2,17829.2,1476.8499999999997,-757.7530453075003,-1225.9787499999995,-1235.9025388144246,2234.6030453075,EXPIRY,True
2021-11-08,2021-11-11,2021-11-11,18300.0,17850.0,18450.0,17650.0,0.20896568500211216,-0.17319502996953665,0.13163122587003623,0.17925623777008023,25.019,27.186,17873.6,17873.6,1755.1125000000002,-485.65138158224954,-1249.0624999999995,-1260.1173952587496,2240.7638815822497,EXPIRY,True
2021-11-15,2021-11-18,2021-11-18,18350.0,17900.0,18500.0,17700.0,0.18463632125472965,-0.18974751372091755,0.13979992625213455,0.16940923376409764,22.704250000000002,28.860500000000002,0.15224999999999997,117.33399999999999,-4195.174999999999,-4207.5258689235,-1117.1662499999998,-1128.5999784211747,12.350868923500002,SL_CLOSE,True
2021-11-22,2021-11-25,2021-11-25,17700.0,17150.0,17900.0,16850.0,0.17850414402672962,-0.19385278825686916,0.17910561494649407,0.21297329747507382,26.742749999999997,35.90325,17536.25,17536.25,2038.6375000000003,-161.3362301107495,-1755.9849999999992,-1768.9004629547992,2199.97373011075,EXPIRY,True
2021-11-29,2021-12-02,2021-12-02,17350.0,16700.0,17500.0,16350.0,0.1833814602624735,-0.1843796591923662,0.17947960089240853,0.2912164011189215,27.186,45.31,17401.65,17401.65,2239.3250000000007,54.8105740255005,-1954.0224999999982,-1969.5200306830482,2184.5144259745,EXPIRY,True
2021-12-06,2021-12-08,2021-12-09,17250.0,16600.0,17450.0,16350.0,0.1689296376760595,-0.16862933179088183,0.19533193610577476,0.24767632448803995,26.44725,34.081,239.08325,2.48675,-6437.749999999999,-6465.434790577999,-1237.90125,-1251.5606098834749,27.684790578,SL_CLOSE,True
2021-12-13,2021-12-16,2021-12-16,17700.0,17150.0,17850.0,16900.0,0.16965683076453478,-0.18588386268834767,0.16506245665870792,0.21435179985363934,23.1475,34.278,17248.4,17248.4,1919.7125,-243.56841017324996,-1372.5674999999992,-1384.7655533711493,2163.28091017325,EXPIRY,True
2021-12-20,2021-12-22,2021-12-23,16900.0,16250.0,17150.0,15850.0,0.19296994181800733,-0.18002583145433093,0.19904857298417444,0.28640961653997987,31.27375,42.0595,97.79524999999998,2.3852499999999996,-2311.9749999999995,-2327.2048448934993,-2057.1887500000003,-2072.669781174225,15.229844893499997,SL_CLOSE,True
2021-12-27,2021-12-30,2021-12-30,17350.0,16800.0,17500.0,16500.0,0.17398567930348652,-0.18175527744932046,0.16696039425918446,0.21975871137012692,23.68925,33.49,17203.95,17203.95,1866.8000000000002,-290.93722432749973,1866.8000000000002,-290.93722432749973,2157.7372243275,EXPIRY,False
2022-01-03,2022-01-05,2022-01-06,17900.0,17400.0,18050.0,17150.0,0.16081174315950308,-0.18803762233163773,0.13809592421021627,0.1996122459941662,18.37025,32.8005,71.20224999999999,3.4002499999999998,-1306.4749999999995,-1318.0152684129994,-1070.23875,-1081.337856236225,11.540268413000002,SL_CLOSE,True
2022-01-10,2022-01-13,2022-01-13,18250.0,17750.0,18400.0,17550.0,0.20558579194077536,-0.1754723259939171,0.14809543160388752,0.1990190624238485,27.43225,30.58425,18257.8,18257.8,1829.9999999999998,-459.637080147,-1548.6525,-1560.9676188609499,2289.637080147,EXPIRY,True
2022-01-17,2022-01-18,2022-01-20,18550.0,18100.0,18700.0,17900.0,0.18256023086365125,-0.19605746893147014,0.14000008652922422,0.168978375417995,22.655,30.338,5.430249999999999,90.538,-1478.7124999999992,-1493.2937112102493,-229.75499999999965,-243.11825283539966,14.58121121025,SL_CLOSE,True
2022-01-24,2022-01-27,2022-01-27,17500.0,16750.0,17750.0,16450.0,0.18671050866654687,-0.17444880886608896,0.24618382236388467,0.28301411727841735,38.16875,41.172999999999995,17110.15,17110.15,2574.0,425.1642677934997,-2338.8987500000003,-2355.0292356840255,2148.8357322065003,EXPIRY,True
2022-01-31,2022-02-03,2022-02-03,17900.0,16800.0,18200.0,16400.0,0.17364607431732912,-0.1796046179785204,0.3523315048176968,0.4040557956400121,50.235,62.055,17560.2,17560.2,3538.8250000000003,1329.4510051435,-3507.0624999999995,-3529.7892566482496,2209.3739948565003,EXPIRY,True
2022-02-07,2022-02-10,2022-02-10,17500.0,16900.0,17750.0,16600.0,0.19657182285461425,-0.19516878999854753,0.20742742797592384,0.24281538242694745,34.524249999999995,40.828250000000004,115.35475,0.10149999999999999,-3094.075,-3109.0682356995,-1989.125,-2004.2429903295,14.9932356995,SL_CLOSE,True
2022-02-14,2022-02-15,2022-02-17,17200.0,16350.0,17450.0,16000.0,0.18772051920679808,-0.1714003456394583,0.2614423220225788,0.34777264259732593,40.04025,48.70825,227.20774999999998,5.176499999999999,-4834.375,-4865.812786177,840.4900000000011,814.5862286737012,31.437786177,SL_CLOSE,True
2022-02-21,2022-02-24,2022-02-24,17550.0,16800.0,17700.0,16450.0,0.1600596819989589,-0.1738758941169413,0.21804893367533223,0.28397403770744317,27.973999999999997,41.271499999999996,0.15224999999999997,544.2429999999999,-16238.399999999998,-16293.161122250998,-1322.4424999999992,-1338.3546520166492,54.761122250999996,SL_CLOSE,True
2022-02-28,2022-03-03,2022-03-03,17200.0,16150.0,17450.0,15600.0,0.18984554334053796,-0.18244404112821416,0.29537747412877524,0.48831126963467275,45.704,74.269,16498.05,16498.05,3988.9500000000007,1911.5658142470006,3988.9500000000007,1911.5658142470006,2077.384185753,EXPIRY,False
2022-03-07,2022-03-10,2022-03-10,16400.0,15300.0,16700.0,14850.0,0.16887020233982086,-0.18433808598335355,0.37005461558744557,0.46143886865936995,46.54125,67.12775,197.11299999999997,0.050749999999999997,-6099.287499999997,-6123.371090898747,-3854.6149999999984,-3876.509631170198,24.083590898749996,SL_CLOSE,True
2022-03-14,2022-03-17,2022-03-17,17300.0,16350.0,17550.0,15900.0,0.18047127203802504,-0.18492337993846614,0.2888519679702053,0.40477685854308404,42.157999999999994,62.7445,17287.05,17287.05,3621.125,1447.1460641825001,-2331.5625,-2353.86898462775,2173.9789358175,EXPIRY,True
2022-03-21,2022-03-24,2022-03-24,17550.0,16700.0,17800.0,16350.0,0.18636558133069067,-0.18696576470068973,0.2753240455842524,0.34222871050998377,42.552,54.51975,17222.75,17222.75,3290.4875000000006,1125.4649479337509,3290.4875000000006,1125.4649479337509,2165.02255206625,EXPIRY,False
2022-03-28,2022-03-31,2022-03-31,17550.0,16950.0,17750.0,16650.0,0.1845995327450488,-0.19242257015071343,0.19643596495382978,0.23972761581863614,30.28875,39.695499999999996,17464.75,17464.75,2456.3,264.5078212925,2456.3,264.5078212925,2191.7921787075,EXPIRY,False
2022-04-04,2022-04-07,2022-04-07,18350.0,17800.0,18500.0,17500.0,0.16511398134551572,-0.1824278830438232,0.15546144308131246,0.20441002188587817,21.866999999999997,33.096000000000004,0.10149999999999999,159.152,-6361.8499999999985,-6376.805608774499,-1743.2174999999993,-1754.7386713086494,14.9556087745,SL_CLOSE,True
2022-04-11,2022-04-13,2022-04-13,17900.0,17500.0,18100.0,17300.0,0.2030171890665839,-0.20226615611320875,0.15961367911412158,0.20807119919935446,23.3445,30.68275,17475.65,17475.65,1970.5625,-220.5363884767503,-1259.091249999999,-1270.116890037674,2191.0988884767503,EXPIRY,True
2022-04-18,2022-04-19,2022-04-21,17500.0,16900.0,17650.0,16650.0,0.16537345091025074,-0.18025623220006762,0.17523363995732355,0.23585130778421037,23.492250000000002,35.854,5.278,77.6475,-983.6124999999995,-997.9451099372495,-812.3312499999995,-826.4968298878745,14.33260993725,SL_CLOSE,True
2022-04-25,2022-04-28,2022-04-28,17250.0,16600.0,17450.0,16350.0,0.1886618651894975,-0.1740883714425091,0.21085316586546035,0.2543404195158188,32.8005,36.445,17245.05,17245.05,2256.9624999999996,92.55553652174967,-1452.7174999999997,-1468.0540625561498,2164.40696347825,EXPIRY,True
2022-05-02,2022-05-04,2022-05-05,17350.0,16750.0,17550.0,16500.0,0.19263064573953254,-0.16874874889358268,0.19420960386026476,0.22981475884671082,31.27375,31.86475,4.61825,122.91649999999998,-2541.7999999999993,-2559.517998971999,-394.0599999999995,-409.68356587879947,17.717998972,SL_CLOSE,True
2022-05-09,2022-05-12,2022-05-12,16600.0,15950.0,16800.0,15650.0,0.1960949007074134,-0.1915807383669991,0.23323254078140032,0.2777819230301332,36.592749999999995,43.241499999999995,0.15224999999999997,156.8175,-5100.525000000001,-5118.193130668501,-2599.3112499999997,-2614.540247043775,17.6681306685,SL_CLOSE,True
2022-05-16,2022-05-17,2022-05-19,16150.0,15450.0,16350.0,15200.0,0.19238690869115202,-0.17444903408284285,0.24096735410852027,0.2999534949069149,35.854,40.335750000000004,182.75074999999998,5.887,-3416.049999999999,-3442.685192966499,912.6712500000008,890.2573394220758,26.6351929665,SL_CLOSE,True
2022-05-23,2022-05-26,2022-05-26,16500.0,15800.0,16700.0,15500.0,0.19204822493410073,-0.18497447340815845,0.24261007269681406,0.29959550217038217,36.78975,44.325,16170.15,16170.15,2657.5750000000003,626.0397160480004,2657.5750000000003,626.0397160480004,2031.5352839519999,EXPIRY,False
2022-05-30,2022-06-02,2022-06-02,16950.0,16300.0,17100.0,16050.0,0.16202469563142163,-0.16875660385925384,0.20232809154289463,0.24268370809965928,25.511499999999998,32.8005,16628.0,16628.0,1791.4875,-294.5089788357502,1791.4875,-294.5089788357502,2085.99647883575,EXPIRY,False
2022-06-06,2022-06-09,2022-06-09,16850.0,16250.0,17050.0,16050.0,0.1910936430926808,-0.17051317608457967,0.20093418386237888,0.23652798710387163,31.07675,32.25875,16478.1,16478.1,2151.7749999999996,84.07105115549984,-1319.6549999999997,-1333.4253125513997,2067.7039488445,EXPIRY,True
2022-06-13,2022-06-16,2022-06-16,16100.0,15400.0,16350.0,15100.0,0.1807772348830839,-0.1804126562690502,0.2502304647967419,0.28794248515097587,34.22875,40.187999999999995,15360.6,15360.6,2393.725,464.1879183689998,-2068.636249999999,-2084.105023512774,1929.537081631,EXPIRY,True
2022-06-20,2022-06-21,2022-06-23,15650.0,14950.0,15800.0,14650.0,0.16581593171741763,-0.172449445116173,0.2194806378282412,0.31133175514838485,26.250249999999998,39.991,94.34424999999999,6.74975,-1102.2625000000003,-1119.5525672302504,-484.3812499999999,-501.0687717928749,17.290067230249996,SL_CLOSE,True
2022-06-27,2022-06-30,2022-06-30,16100.0,15500.0,16300.0,15300.0,0.19444082657074338,-0.16309603974994014,0.20979090708797576,0.24343934904034603,31.667749999999998,29.99325,15780.25,15780.25,2019.8375000000003,39.50157673525041,2019.8375000000003,39.50157673525041,1980.33592326475,EXPIRY,False
2022-07-04,2022-07-07,2022-07-07,16100.0,15550.0,16250.0,15300.0,0.1761528104527432,-0.18876210325192766,0.1936057202352676,0.23140112478363084,25.807,34.278,16132.9,16132.9,2072.9874999999993,48.871981920249254,-1513.1625000000004,-1525.5523078837505,2024.11551807975,EXPIRY,True
2022-07-11,2022-07-14,2022-07-14,16450.0,15950.0,16600.0,15750.0,0.1748628959751824,-0.1968510789321616,0.17664741655410865,0.20627543928416678,23.88625,32.94825,15938.65,15938.65,1918.0750000000003,-81.39507289249968,-1048.9699999999993,-1061.6644167570994,1999.4700728925,EXPIRY,True
