instrument,strategy,entry_date,exit_date,direction,entry_price,exit_price,exit_reason,pnl,pnl_pct,hold_bars
NIFTY,Strategy2_VPIN,2026-06-03 14:05:00,2026-06-03 14:35:00,Short,183.53374299302595,155.23703027707415,Time Stop,-2177.4981384935395,-15.819057596591609,6
NIFTY,Strategy2_VPIN,2026-06-03 14:35:00,2026-06-03 15:05:00,Long,206.5582423104879,186.3087179131162,Time Stop,-1576.393343012941,-10.175618107383558,6
NIFTY,Strategy2_VPIN,2026-06-03 15:05:00,2026-06-04 09:20:00,Short,183.67046360014137,231.93947006721828,Time Stop,3561.4730380157366,25.854079225782822,6
NIFTY,Strategy2_VPIN,2026-06-04 09:20:00,2026-06-04 09:50:00,Long,205.3820444211542,228.66217228691676,Time Stop,1686.4776001803282,10.948555929404458,6
NIFTY,Strategy2_VPIN,2026-06-04 09:50:00,2026-06-04 10:20:00,Long,205.76007670325816,232.34277890579324,Time Stop,1933.9880366877233,12.532318012801355,6
NIFTY,Strategy2_VPIN,2026-06-04 10:20:00,2026-06-04 10:50:00,Long,206.18985818407418,191.32951024604154,Time Stop,-1172.4144669318036,-7.58145576610686,6
NIFTY,Strategy2_VPIN,2026-06-04 10:50:00,2026-06-04 11:20:00,Short,183.43139785284075,202.0634233796536,Time Stop,1340.054647555503,9.740641738484866,6
NIFTY,Strategy2_VPIN,2026-06-04 11:20:00,2026-06-04 11:50:00,Short,183.13608134147034,174.25815822590448,Time Stop,-721.9269744479716,-5.25603306684925,6
NIFTY,Strategy2_VPIN,2026-06-04 11:50:00,2026-06-04 12:20:00,Short,183.28373959715464,167.07236917247792,Time Stop,-1271.6188067453872,-9.250639178651419,6
NIFTY,Strategy2_VPIN,2026-06-04 12:20:00,2026-06-04 12:50:00,Long,206.07583452590006,185.09400539383932,Time Stop,-1631.2398277009436,-10.554301245162417,6
NIFTY,Strategy2_VPIN,2026-06-04 12:50:00,2026-06-04 13:20:00,Long,205.71183592479974,186.64282773838204,Time Stop,-1487.831573846171,-9.643467634599723,6
NIFTY,Strategy2_VPIN,2026-06-04 13:20:00,2026-06-04 13:50:00,Long,205.3820444211542,207.84705912082973,Time Stop,126.28079281627481,0.8198106650279177,6
NIFTY,Strategy2_VPIN,2026-06-04 13:50:00,2026-06-04 14:20:00,Short,182.97592291599176,157.77638184182433,Time Stop,-1945.2994342766588,-14.175267093618565,6
NIFTY,Strategy2_VPIN,2026-06-04 14:20:00,2026-06-04 14:50:00,Long,205.90918456395048,203.5659930208567,Time Stop,-234.16574872334985,-1.5163043793261752,6
NIFTY,Strategy2_VPIN,2026-06-04 14:50:00,2026-06-04 15:20:00,Short,183.37358456754555,162.80099526032063,Time Stop,-1598.5220541341228,-11.623063070245054,6
NIFTY,Strategy2_VPIN,2026-06-04 15:20:00,2026-06-05 09:35:00,Long,206.29511079162148,208.65482627060192,Time Stop,118.30591375573246,0.7646386661112434,6
NIFTY,Strategy2_VPIN,2026-06-05 09:35:00,2026-06-05 10:05:00,Long,206.33458051945126,221.72136578766003,Time Stop,1094.7463775318377,7.074247239771396,6
NIFTY,Strategy2_VPIN,2026-06-05 10:05:00,2026-06-05 10:35:00,Long,206.58718677756406,152.61555241944734,Time Stop,-4104.03670012262,-26.487842827293417,6
NIFTY,Strategy2_VPIN,2026-06-05 10:35:00,2026-06-05 11:05:00,Short,183.12748747473597,131.65652875824344,Time Stop,-3914.487184467424,-28.500998500711784,6
NIFTY,Strategy2_VPIN,2026-06-05 11:05:00,2026-06-05 11:35:00,Long,206.64595281677794,174.21525470234155,Time Stop,-2489.441112921089,-16.062520325143396,6
NIFTY,Strategy3_VolumeSpike,2026-05-19 13:35:00,2026-05-19 14:15:00,Short,185.80330507115832,176.96951778037146,Time Stop,-718.8588238373333,-5.1585650288407745,8
NIFTY,Strategy3_VolumeSpike,2026-05-19 14:40:00,2026-05-19 15:20:00,Short,185.51814494774408,215.04341155077964,Time Stop,2156.3697251852336,15.497996890763293,8
NIFTY,Strategy3_VolumeSpike,2026-05-20 09:15:00,2026-05-20 09:55:00,Short,183.85405984398494,149.2833672632005,Time Stop,-2647.7931277786574,-19.20213695598581,8
NIFTY,Strategy3_VolumeSpike,2026-05-20 15:25:00,2026-05-21 09:50:00,Long,209.61933897997187,203.8685157985674,Time Stop,-489.91869207037064,-3.116243596316782,8
NIFTY,Strategy3_VolumeSpike,2026-05-21 11:15:00,2026-05-21 11:55:00,Short,185.55564545712514,169.15852100579286,Time Stop,-1285.746471340752,-9.23889232381481,8
NIFTY,Strategy3_VolumeSpike,2026-05-21 12:35:00,2026-05-21 13:15:00,Short,185.04157597436642,179.13662022725475,Time Stop,-499.2596998624483,-3.597459632038659,8
NIFTY,Strategy3_VolumeSpike,2026-05-22 09:15:00,2026-05-22 09:55:00,Long,208.63522709941208,249.03319572106193,Time Stop,2969.2525675968177,18.975718906644694,8
NIFTY,Strategy3_VolumeSpike,2026-05-22 11:45:00,2026-05-22 12:25:00,Long,209.57548372682868,185.46764806077772,Time Stop,-1865.8646158842644,-11.870756271704165,8
NIFTY,Strategy3_VolumeSpike,2026-05-22 14:25:00,2026-05-22 15:05:00,Short,185.95565089051524,192.47471681995194,Time Stop,431.9005781607809,3.0967998809929163,8
NIFTY,Strategy3_VolumeSpike,2026-05-25 09:15:00,2026-05-25 09:55:00,Long,210.84290054270423,197.2757888635424,Time Stop,-1075.8987169604181,-6.803793814832955,8
NIFTY,Strategy3_VolumeSpike,2026-05-25 12:00:00,2026-05-25 12:40:00,Short,187.6509864187592,190.81956639385862,Time Stop,180.61232325588864,1.2833208905731468,8
NIFTY,Strategy3_VolumeSpike,2026-05-25 12:45:00,2026-05-25 13:25:00,Short,187.45489000512316,167.17404166170854,Time Stop,-1577.0219276811038,-11.217076831217037,8
NIFTY,Strategy3_VolumeSpike,2026-05-25 14:35:00,2026-05-25 15:15:00,Long,210.99902524389654,230.71203831627645,Time Stop,1418.5989825682852,8.964331981650993,8
NIFTY,Strategy3_VolumeSpike,2026-05-25 15:25:00,2026-05-26 09:50:00,Long,211.42617540952597,205.72630448402379,Time Stop,-486.26218100787344,-3.0665530103892364,8
NIFTY,Strategy3_VolumeSpike,2026-05-26 12:45:00,2026-05-26 13:25:00,Short,187.89317720850886,196.61658855726637,Time Stop,596.9529116973532,4.236115581318865,8
NIFTY,Strategy3_VolumeSpike,2026-05-26 14:00:00,2026-05-26 14:40:00,Short,187.30723174943705,190.6690011488463,Time Stop,195.1237744752703,1.3889748420483805,8
NIFTY,Strategy3_VolumeSpike,2026-05-27 12:00:00,2026-05-27 12:40:00,Short,187.32832578596572,177.84674018708938,Time Stop,-767.5517978845127,-5.463148153839004,8
NIFTY,Strategy3_VolumeSpike,2026-05-27 14:35:00,2026-05-27 15:15:00,Short,186.98066481358364,154.75345009261764,Time Stop,-2472.4191392432294,-17.630479898073503,8
NIFTY,Strategy3_VolumeSpike,2026-05-27 15:15:00,2026-05-29 09:40:00,Long,210.54907034663665,188.3314504878308,Time Stop,-1724.2711128479896,-10.919203521910545,8
NIFTY,Strategy3_VolumeSpike,2026-05-29 12:10:00,2026-05-29 12:50:00,Short,186.95566447399506,188.39162860170472,Time Stop,50.80668138981854,0.36234388534675355,8
NIFTY,Strategy3_VolumeSpike,2026-05-29 13:05:00,2026-05-29 13:45:00,Short,186.68534830221142,223.89624605157042,Time Stop,2732.3411594560043,19.514769525692788,8
NIFTY,Strategy3_VolumeSpike,2026-05-29 15:00:00,2026-06-01 09:25:00,Short,185.30486080064293,214.4643199520633,Time Stop,2128.9698232226565,15.318683053961706,8
NIFTY,Strategy3_VolumeSpike,2026-06-01 11:55:00,2026-06-01 12:35:00,Short,184.06500020924796,176.99469006947947,Time Stop,-586.5209465451787,-4.24865089961635,8
NIFTY,Strategy3_VolumeSpike,2026-06-01 14:00:00,2026-06-01 14:40:00,Short,183.6728073819777,192.79317334794905,Time Stop,627.0864783150053,4.552199731347103,8
NIFTY,Strategy3_VolumeSpike,2026-06-02 09:15:00,2026-06-02 09:55:00,Short,182.37669602651476,157.74384879570607,Time Stop,-1902.7689668276519,-13.91090717387868,8
NIFTY,Strategy3_VolumeSpike,2026-06-02 12:40:00,2026-06-02 13:20:00,Long,205.8109487969068,277.5617654007965,Time Stop,5319.55947315283,34.46243266291367,8
NIFTY,Strategy3_VolumeSpike,2026-06-02 14:40:00,2026-06-02 15:20:00,Short,183.8774976623481,149.05766473964468,Time Stop,-2666.4695515108465,-19.335115936134468,8
NIFTY,Strategy3_VolumeSpike,2026-06-03 09:15:00,2026-06-03 09:55:00,Short,182.47591612425094,203.0494254224759,Time Stop,1485.6645569972695,10.855602854721608,8
NIFTY,Strategy3_VolumeSpike,2026-06-03 12:00:00,2026-06-03 12:40:00,Short,181.49699657729798,111.27978739266837,Time Stop,-5319.465644125869,-39.07844753680983,8
NIFTY,Strategy3_VolumeSpike,2026-06-03 14:20:00,2026-06-03 15:00:00,Long,206.5766615168086,209.6738563656545,Time Stop,173.5583403587318,1.1202190933823364,8
NIFTY,Strategy3_VolumeSpike,2026-06-04 09:15:00,2026-06-04 09:55:00,Short,182.91498458824753,156.5944012295804,Time Stop,-2029.3216742618374,-14.79245802873913,8
NIFTY,Strategy3_VolumeSpike,2026-06-04 13:10:00,2026-06-04 13:50:00,Short,182.65873110747998,163.94823635126522,Time Stop,-1458.8844202517503,-10.649254022561628,8
NIFTY,Strategy3_VolumeSpike,2026-06-05 10:35:00,2026-06-05 11:15:00,Short,183.12748747473597,155.09041183560294,Time Stop,-2158.000478403943,-15.712190512099994,8
NIFTY,Strategy5_VolumeDivergence,2026-05-20 10:20:00,2026-05-20 10:50:00,Long,206.5582423104879,243.79097586764692,Time Stop,2732.1893019689096,17.6362803466154,6
NIFTY,Strategy5_VolumeDivergence,2026-05-20 11:35:00,2026-05-20 12:05:00,Short,185.06188875028238,198.498278258583,Time Stop,950.4690056071487,6.847936201419887,6
NIFTY,Strategy5_VolumeDivergence,2026-05-20 14:55:00,2026-05-20 15:25:00,Short,185.62908395466002,177.8144517036999,Time Stop,-642.452377926636,-4.614595688992754,6
NIFTY,Strategy5_VolumeDivergence,2026-05-22 09:55:00,2026-05-22 10:25:00,Short,186.40878204552973,197.10740675122906,Time Stop,745.1386244315956,5.3297819716784085,6
NIFTY,Strategy5_VolumeDivergence,2026-05-22 14:00:00,2026-05-22 14:30:00,Long,208.98782333469353,199.76325388261284,Time Stop,-750.2365073808303,-4.786476681813359,6
NIFTY,Strategy5_VolumeDivergence,2026-05-22 14:45:00,2026-05-22 15:15:00,Long,208.73170865632892,220.53054359720045,Time Stop,825.5958192139559,5.273728810561485,6
NIFTY,Strategy5_VolumeDivergence,2026-05-25 10:10:00,2026-05-25 10:40:00,Short,187.69786205548553,177.66289571946982,Time Stop,-809.0637093010515,-5.747277036552027,6
NIFTY,Strategy5_VolumeDivergence,2026-05-25 12:50:00,2026-05-25 13:20:00,Long,210.54468482132143,226.30677308587292,Time Stop,1122.4983042355384,7.108535686462602,6
NIFTY,Strategy5_VolumeDivergence,2026-05-26 13:55:00,2026-05-26 14:25:00,Long,210.4139961669498,204.66298612875107,Time Stop,-490.0042170682112,-3.1050166243340884,6
NIFTY,Strategy5_VolumeDivergence,2026-05-27 10:55:00,2026-05-27 11:25:00,Short,187.80723854117787,191.6523938929895,Time Stop,231.3109679263345,1.6421870972462949,6
NIFTY,Strategy5_VolumeDivergence,2026-05-29 12:55:00,2026-05-29 13:25:00,Long,209.9263257519815,169.59357993918093,Time Stop,-3082.034331716145,-19.575339558936054,6
NIFTY,Strategy5_VolumeDivergence,2026-05-29 14:15:00,2026-05-29 14:45:00,Long,208.80187706135985,238.30249909681334,Time Stop,2152.426955731894,13.74462072866882,6
NIFTY,Strategy5_VolumeDivergence,2026-06-01 09:20:00,2026-06-01 09:50:00,Long,207.56691313281226,203.15454275599222,Time Stop,-389.4102437764989,-2.501427855394491,6
NIFTY,Strategy5_VolumeDivergence,2026-06-01 10:00:00,2026-06-01 10:30:00,Long,207.07924271784577,196.38610761441123,Time Stop,-860.1410735225422,-5.538241060014697,6
NIFTY,Strategy5_VolumeDivergence,2026-06-01 10:30:00,2026-06-01 11:00:00,Long,206.88189407869504,243.82328421989587,Time Stop,2710.3225275666255,17.467760463920577,6
NIFTY,Strategy5_VolumeDivergence,2026-06-01 11:10:00,2026-06-01 11:40:00,Short,184.95563730703725,213.2268770409264,Time Stop,2062.424766896029,14.867887939147858,6
NIFTY,Strategy5_VolumeDivergence,2026-06-01 13:00:00,2026-06-01 13:30:00,Long,206.63367334589566,199.60234777924597,Time Stop,-585.6300384493577,-3.7788615893147215,6
NIFTY,Strategy5_VolumeDivergence,2026-06-01 14:05:00,2026-06-01 14:35:00,Long,206.02934795756664,207.12849717188692,Time Stop,23.844088043195413,0.1543086832341723,6
NIFTY,Strategy5_VolumeDivergence,2026-06-02 10:25:00,2026-06-02 10:55:00,Short,183.1868632812566,216.32388078517943,Time Stop,2427.298329311223,17.667193566418295,6
NIFTY,Strategy5_VolumeDivergence,2026-06-02 13:25:00,2026-06-02 13:55:00,Short,184.454067994071,180.56624817361262,Time Stop,-348.012400761925,-2.515621039944472,6
NIFTY,Strategy5_VolumeDivergence,2026-06-02 14:10:00,2026-06-02 14:40:00,Short,184.58922607996283,231.45918465310024,Time Stop,3456.5247145023177,24.967327276945,6
NIFTY,Strategy5_VolumeDivergence,2026-06-03 09:35:00,2026-06-03 10:05:00,Long,204.6417677480731,203.2859227054323,Time Stop,-160.0451242684673,-1.0427661047539616,6
NIFTY,Strategy5_VolumeDivergence,2026-06-03 10:30:00,2026-06-03 11:00:00,Long,204.1900586406864,204.1900586406864,Time Stop,-58.37710527766178,-0.38119456396838636,6
NIFTY,Strategy5_VolumeDivergence,2026-06-03 11:10:00,2026-06-03 11:40:00,Long,204.03217972936727,211.96304036823312,Time Stop,536.0947630105469,3.5033347107084425,6
NIFTY,Strategy5_VolumeDivergence,2026-06-03 13:20:00,2026-06-03 13:50:00,Short,183.04701763169214,163.138247312987,Time Stop,-1548.7361108253958,-11.281153376972606,6
NIFTY,Strategy5_VolumeDivergence,2026-06-03 14:50:00,2026-06-03 15:20:00,Short,184.16656408882227,219.58504330547112,Time Stop,2598.2171189159203,18.8106321526262,6
NIFTY,Strategy5_VolumeDivergence,2026-06-04 10:25:00,2026-06-04 10:55:00,Short,183.51811778078263,186.30107684282666,Time Stop,152.08006589523973,1.1049231740479777,6
NIFTY,Strategy5_VolumeDivergence,2026-06-04 14:35:00,2026-06-04 15:05:00,Short,183.69780772156628,200.40320086209067,Time Stop,1195.6199401530648,8.678165188668883,6
BANKNIFTY,Strategy2_VPIN,2026-05-19 12:30:00,2026-05-19 13:00:00,Short,421.72135336567226,460.8535220224476,Time Stop,2855.1967798656838,9.027119469855121,6
BANKNIFTY,Strategy2_VPIN,2026-05-19 13:05:00,2026-05-19 13:35:00,Long,473.26133299343564,459.2821578182047,Time Stop,-1130.402595228843,-3.184717100744061,6
BANKNIFTY,Strategy2_VPIN,2026-05-19 13:35:00,2026-05-19 14:05:00,Short,421.3354106232946,438.3621680401084,Time Stop,1198.3204152211804,3.7921345164523994,6
BANKNIFTY,Strategy2_VPIN,2026-05-19 14:05:00,2026-05-19 14:35:00,Short,421.06040688784196,419.5343799273105,Time Stop,-192.2787874465409,-0.608871583273033,6
BANKNIFTY,Strategy2_VPIN,2026-05-19 14:35:00,2026-05-19 15:05:00,Short,421.0854072274269,511.61085860573075,Time Stop,6707.437521410296,21.23856556187149,6
BANKNIFTY,Strategy2_VPIN,2026-05-19 15:05:00,2026-05-20 09:20:00,Short,419.6963258591277,700.4597562000272,Time Stop,20966.8502518748,66.60959034751357,6
BANKNIFTY,Strategy2_VPIN,2026-05-20 09:20:00,2026-05-20 09:50:00,Short,415.8181481806896,394.14384284427433,Time Stop,-1702.021189827269,-5.457581869298861,6
BANKNIFTY,Strategy2_VPIN,2026-05-20 09:50:00,2026-05-20 10:20:00,Short,416.1790905834787,450.08174755754226,Time Stop,2463.7175353384223,7.893132519413911,6
BANKNIFTY,Strategy2_VPIN,2026-05-20 10:20:00,2026-05-20 10:50:00,Short,415.6384582399114,357.03352431020903,Time Stop,-4470.1402839424345,-14.339835323458662,6
BANKNIFTY,Strategy2_VPIN,2026-05-20 10:50:00,2026-05-20 11:20:00,Long,467.7601300389979,585.3610445655358,Time Stop,8732.678136633143,24.89218319627508,6
BANKNIFTY,Strategy2_VPIN,2026-05-20 11:20:00,2026-05-20 11:50:00,Long,469.6020506710629,521.1895102579765,Time Stop,3784.473848776714,10.74519398816846,6
BANKNIFTY,Strategy2_VPIN,2026-05-20 11:50:00,2026-05-20 12:20:00,Short,419.0338168600683,412.19555124513863,Time Stop,-590.2752426844615,-1.8782103621375181,6
BANKNIFTY,Strategy2_VPIN,2026-05-20 12:20:00,2026-05-20 12:50:00,Long,470.56686624024223,420.10205572942505,Time Stop,-3864.940889799924,-10.951163138422714,6
BANKNIFTY,Strategy2_VPIN,2026-05-20 12:50:00,2026-05-20 13:20:00,Long,469.6897611773493,411.9687254901364,Time Stop,-4408.752308441001,-12.515359918682744,6
BANKNIFTY,Strategy2_VPIN,2026-05-20 13:20:00,2026-05-20 13:50:00,Short,417.46660807220906,410.3451731532514,Time Stop,-611.3591490769713,-1.9526005585616395,6
BANKNIFTY,Strategy2_VPIN,2026-05-20 13:50:00,2026-05-20 14:20:00,Long,468.8126561144636,687.0627278287793,Time Stop,16276.740986296232,46.29209777511399,6
BANKNIFTY,Strategy2_VPIN,2026-05-20 14:20:00,2026-05-20 14:50:00,Long,472.06847010790807,526.2108437698735,Time Stop,3975.7554555229044,11.229318646972557,6
BANKNIFTY,Strategy2_VPIN,2026-05-20 14:50:00,2026-05-20 15:20:00,Long,472.94732938092056,477.03401428443976,Time Stop,223.7522072989987,0.6308023280080294,6
BANKNIFTY,Strategy2_VPIN,2026-05-20 15:20:00,2026-05-21 09:35:00,Long,473.0157435758265,561.0342053139539,Time Stop,6514.852382659513,18.364018452915488,6
BANKNIFTY,Strategy2_VPIN,2026-05-21 09:35:00,2026-05-21 10:05:00,Long,474.4173574663255,459.4126404927374,Time Stop,-1207.3761229272634,-3.3932882202438215,6
BANKNIFTY,Strategy2_VPIN,2026-05-21 10:05:00,2026-05-21 10:35:00,Short,422.3494868977941,429.35810987783043,Time Stop,447.3198816478199,1.412163450806065,6
BANKNIFTY,Strategy2_VPIN,2026-05-21 10:35:00,2026-05-21 11:05:00,Short,422.23542284842915,463.18921383520865,Time Stop,2991.6902153576984,9.447147423667271,6
BANKNIFTY,Strategy2_VPIN,2026-05-21 11:05:00,2026-05-21 11:35:00,Short,421.5854140191659,414.7469242309853,Time Stop,-590.5216893348015,-1.8676221383944924,6
BANKNIFTY,Strategy2_VPIN,2026-05-21 11:35:00,2026-05-21 12:05:00,Short,421.6979155473091,419.8861601643548,Time Stop,-213.75293712859653,-0.6758485296318433,6
BANKNIFTY,Strategy2_VPIN,2026-05-21 12:05:00,2026-05-21 12:35:00,Long,473.4648213680266,327.813567911282,Time Stop,-10999.901536773414,-30.97703297150387,6
BANKNIFTY,Strategy2_VPIN,2026-05-21 12:35:00,2026-05-21 13:05:00,Short,419.2916328620595,492.81496229027834,Time Stop,5433.204910334559,17.2774094353623,6
BANKNIFTY,Strategy2_VPIN,2026-05-21 13:05:00,2026-05-21 13:35:00,Long,469.4494343901206,527.8548080459659,Time Stop,4295.524333278775,12.200176117254607,6
BANKNIFTY,Strategy2_VPIN,2026-05-21 13:35:00,2026-05-21 14:05:00,Long,470.3949536479158,456.8269920292041,Time Stop,-1099.3221089588483,-3.1160258004005597,6
BANKNIFTY,Strategy2_VPIN,2026-05-21 14:05:00,2026-05-21 14:35:00,Long,470.16515212144077,524.2030815293838,Time Stop,3968.0981350814386,11.253061800878294,6
BANKNIFTY,Strategy2_VPIN,2026-05-21 14:35:00,2026-05-21 15:05:00,Long,471.04225718432644,480.2943653857001,Time Stop,611.0979670873711,1.7297753588400133,6
BANKNIFTY,Strategy2_VPIN,2026-05-21 15:05:00,2026-05-22 09:20:00,Short,419.7072635076911,244.2498717465569,Time Stop,-13229.182453171506,-42.02669686996917,6
BANKNIFTY,Strategy2_VPIN,2026-05-22 09:20:00,2026-05-22 09:50:00,Long,475.0330852204788,540.0525714697396,Time Stop,4790.782614143501,13.446874230300365,6
BANKNIFTY,Strategy2_VPIN,2026-05-22 09:50:00,2026-05-22 10:20:00,Long,476.08210287569455,495.87220258855814,Time Stop,1400.519534718878,3.922347360561755,6
BANKNIFTY,Strategy2_VPIN,2026-05-22 10:20:00,2026-05-22 10:50:00,Short,424.35107658597553,402.8535575095375,Time Stop,-1689.5381392671509,-5.308617423918463,6
BANKNIFTY,Strategy2_VPIN,2026-05-22 10:50:00,2026-05-22 11:20:00,Long,476.81185428801473,465.4012096296028,Time Stop,-938.1979372571861,-2.6235307947146085,6
BANKNIFTY,Strategy2_VPIN,2026-05-22 11:20:00,2026-05-22 11:50:00,Long,476.61889117418104,500.49037991408113,Time Stop,1706.3917382935347,4.773602193539384,6
BANKNIFTY,Strategy2_VPIN,2026-05-22 11:50:00,2026-05-22 12:20:00,Short,424.88858388709923,476.96790009310644,Time Stop,3825.3651736714314,12.004292634946081,6
BANKNIFTY,Strategy2_VPIN,2026-05-22 12:20:00,2026-05-22 12:50:00,Short,424.0682602443994,319.402373295532,Time Stop,-7923.397699674352,-24.912334302368937,6
BANKNIFTY,Strategy2_VPIN,2026-05-22 12:50:00,2026-05-22 13:20:00,Long,478.2011887076296,438.8109206896552,Time Stop,-3035.5356462709615,-8.463761607604802,6
BANKNIFTY,Strategy2_VPIN,2026-05-22 13:20:00,2026-05-22 13:50:00,Short,425.3417150421119,435.44591340730767,Time Stop,679.0794341094589,2.1287337062381324,6
BANKNIFTY,Strategy2_VPIN,2026-05-22 13:50:00,2026-05-22 14:20:00,Short,425.1776503135734,460.4686652356395,Time Stop,2566.9720349552426,8.049880743769327,6
BANKNIFTY,Strategy2_VPIN,2026-05-22 14:20:00,2026-05-22 14:50:00,Long,476.70660168046743,443.48720219082315,Time Stop,-2572.8636828975286,-7.196218593233296,6
BANKNIFTY,Strategy2_VPIN,2026-05-22 14:50:00,2026-05-22 15:20:00,Long,476.1364833895932,614.0539701890848,Time Stop,10254.75293955083,28.716564254987638,6
BANKNIFTY,Strategy2_VPIN,2026-05-22 15:20:00,2026-05-25 09:35:00,Long,478.2766197430392,867.3126563367332,Time Stop,29077.15122710346,81.06090360490704,6
BANKNIFTY,Strategy2_VPIN,2026-05-25 09:35:00,2026-05-25 10:05:00,Short,430.8574149634951,373.44773370589246,Time Stop,-4381.91982601032,-13.560309199990856,6
BANKNIFTY,Strategy2_VPIN,2026-05-25 10:05:00,2026-05-25 10:35:00,Long,484.8198235121963,514.0838551246925,Time Stop,2109.851705398554,5.802435195035509,6
BANKNIFTY,Strategy2_VPIN,2026-05-25 10:35:00,2026-05-25 11:05:00,Long,485.3022312967878,485.3022312967878,Time Stop,-83.67720081671091,-0.229897152524562,6
BANKNIFTY,Strategy2_VPIN,2026-05-25 11:05:00,2026-05-25 11:35:00,Short,432.2714966713829,412.4312414701235,Time Stop,-1566.0307633108246,-4.830392551501298,6
BANKNIFTY,Strategy2_VPIN,2026-05-25 11:35:00,2026-05-25 12:05:00,Long,485.67236963332107,433.98200396057655,Time Stop,-3958.1618722675644,-10.866480147939914,6
BANKNIFTY,Strategy2_VPIN,2026-05-25 12:05:00,2026-05-25 12:35:00,Long,484.7742140489245,470.3815322955561,Time Stop,-1162.4331400881301,-3.1971808906783563,6
BANKNIFTY,Strategy2_VPIN,2026-05-25 12:35:00,2026-05-25 13:05:00,Short,431.5839873327386,422.19843172723995,Time Stop,-782.336879270099,-2.4169474995433204,6
BANKNIFTY,Strategy2_VPIN,2026-05-25 13:05:00,2026-05-25 13:35:00,Short,431.7386769339355,437.8785024512217,Time Stop,381.3541407241349,1.1777313796465496,6
BANKNIFTY,Strategy2_VPIN,2026-05-25 13:35:00,2026-05-25 14:05:00,Short,431.6386755755884,422.7238704989795,Time Stop,-747.056695319023,-2.3076606664832213,6
BANKNIFTY,Strategy2_VPIN,2026-05-25 14:05:00,2026-05-25 14:35:00,Short,431.7855525706582,384.3544120326005,Time Stop,-3634.0618387614713,-11.221810818282027,6
BANKNIFTY,Strategy2_VPIN,2026-05-25 14:35:00,2026-05-25 15:05:00,Long,485.66184437257107,587.636125778019,Time Stop,7559.772696751822,20.754558023853903,6
BANKNIFTY,Strategy2_VPIN,2026-05-25 15:05:00,2026-05-26 09:20:00,Short,434.0293330485947,372.70532954345254,Time Stop,-4675.603322702305,-14.363401938331869,6
BANKNIFTY,Strategy2_VPIN,2026-05-26 09:20:00,2026-05-26 09:50:00,Long,488.51945266746407,461.4093090595379,Time Stop,-2116.0075648721763,-5.775293909841623,6
BANKNIFTY,Strategy2_VPIN,2026-05-26 09:50:00,2026-05-26 10:20:00,Short,434.72465499335885,388.3430324330802,Time Stop,-3555.6597379550867,-10.905476825737448,6
BANKNIFTY,Strategy2_VPIN,2026-05-26 10:20:00,2026-05-26 10:50:00,Long,488.8492441711096,499.05137377291976,Time Stop,680.7041923282804,1.856616534837795,6
BANKNIFTY,Strategy2_VPIN,2026-05-26 10:50:00,2026-05-26 11:20:00,Long,489.01940255331283,413.94905395382375,Time Stop,-5710.909725504502,-15.571051497987407,6
BANKNIFTY,Strategy2_VPIN,2026-05-26 11:20:00,2026-05-26 11:50:00,Short,434.40121309995084,417.34317821876175,Time Stop,-1357.6811136985236,-4.167210933904203,6
BANKNIFTY,Strategy2_VPIN,2026-05-26 11:50:00,2026-05-26 12:20:00,Short,434.68402944152695,493.9453186904575,Time Stop,4362.8083730038525,13.382313212991665,6
BANKNIFTY,Strategy2_VPIN,2026-05-26 12:20:00,2026-05-26 12:50:00,Short,433.75432931313844,464.2205246365811,Time Stop,2204.555780830462,6.7766648287489835,6
BANKNIFTY,Strategy2_VPIN,2026-05-26 12:50:00,2026-05-26 13:20:00,Long,486.4196631469058,491.2417280979207,Time Stop,277.660108720101,0.7610989158998249,6
BANKNIFTY,Strategy2_VPIN,2026-05-26 13:20:00,2026-05-26 13:50:00,Long,486.5003568126922,459.2913616343503,Time Stop,-2123.235265705757,-5.81907148603449,6
BANKNIFTY,Strategy2_VPIN,2026-05-26 13:50:00,2026-05-26 14:20:00,Short,432.92463054308973,425.1409229334713,Time Stop,-662.3910206278276,-2.0400503117501994,6
BANKNIFTY,Strategy2_VPIN,2026-05-26 14:20:00,2026-05-26 14:50:00,Long,486.17933635967347,454.44702185226197,Time Stop,-2462.2517741753995,-6.752657137074307,6
BANKNIFTY,Strategy2_VPIN,2026-05-26 14:50:00,2026-05-26 15:20:00,Short,432.5683757039769,394.5789231119088,Time Stop,-2926.430572851824,-9.020325224004177,6
BANKNIFTY,Strategy2_VPIN,2026-05-26 15:20:00,2026-05-27 09:35:00,Long,486.3547573722535,425.1820180672912,Time Stop,-4668.974602766953,-12.799914827585665,6
BANKNIFTY,Strategy2_VPIN,2026-05-27 09:35:00,2026-05-27 10:05:00,Long,485.28468919552324,517.6951002692804,Time Stop,2345.6467400058687,6.44473039497522,6
BANKNIFTY,Strategy2_VPIN,2026-05-27 10:05:00,2026-05-27 10:35:00,Long,485.8179690737634,543.706078401854,Time Stop,4255.279617470396,11.678666738993627,6
BANKNIFTY,Strategy2_VPIN,2026-05-27 10:35:00,2026-05-27 11:05:00,Long,486.57403363797494,453.83970508188577,Time Stop,-2537.3932599490813,-6.953085819171832,6
BANKNIFTY,Strategy2_VPIN,2026-05-27 11:10:00,2026-05-27 11:40:00,Short,432.81994162107367,435.6908880931114,Time Stop,136.23799806569355,0.41969106924057437,6
