date,f,atm_strike,atm_iv,ivp_252
2021-06-14,15832.65,15850.0,0.13229001534117812,1.1904761904761905
2021-06-15,15879.0,15900.0,0.13584069598221743,1.984126984126984
2021-06-16,15790.2,15800.0,0.16620538818948694,15.476190476190476
2021-06-17,15692.15,15700.0,0.16620538818948694,15.674603174603174
2021-06-18,15696.7,15700.0,0.12768776375695948,1.1904761904761905
2021-06-21,15743.8,15750.0,0.14816418032595557,7.936507936507936
2021-06-22,15773.25,15750.0,0.14694552636027597,6.349206349206349
2021-06-23,15695.9,15700.0,0.16850549630520262,20.634920634920633
2021-06-24,15790.45,15800.0,0.16850549630520262,20.833333333333336
2021-06-25,15888.0,15900.0,0.11214372484910441,0.7936507936507936
2021-06-28,15854.95,15850.0,0.14863907159892653,9.126984126984127
2021-06-29,15785.6,15800.0,0.13900969524655465,3.968253968253968
2021-06-30,15752.15,15750.0,0.13164348088762348,1.984126984126984
2021-07-01,15710.6,15700.0,0.13164348088762348,2.1825396825396823
2021-07-02,15741.55,15750.0,0.09381231265993717,0.3968253968253968
2021-07-05,15858.1,15850.0,0.10484137714396302,0.7936507936507936
2021-07-06,15837.45,15850.0,0.10978685620155666,1.1904761904761905
2021-07-07,15886.4,15900.0,0.11467822020951637,2.380952380952381
2021-07-08,15735.4,15750.0,0.11467822020951637,2.579365079365079
2021-07-09,15722.45,15700.0,0.10798690735288377,1.1904761904761905
2021-07-12,15711.95,15700.0,0.12336008549516601,3.571428571428571
2021-07-13,15833.8,15850.0,0.11288343777042166,2.7777777777777777
2021-07-14,15869.05,15850.0,0.11282473838078899,2.7777777777777777
2021-07-15,15937.3,15950.0,0.11282473838078899,2.976190476190476
2021-07-16,15936.0,15950.0,0.09202971220613976,0.3968253968253968
2021-07-19,15752.4,15750.0,0.11506858912377523,5.158730158730158
2021-07-20,15637.2,15650.0,0.11254171384110245,3.1746031746031744
2021-07-22,15816.9,15800.0,0.11254171384110245,3.373015873015873
2021-07-23,15853.1,15850.0,0.09549117878856371,1.1904761904761905
2021-07-26,15820.45,15800.0,0.12287825009460634,6.746031746031746
2021-07-27,15734.65,15750.0,0.13086662052148468,8.333333333333332
2021-07-28,15709.1,15700.0,0.14100552576348707,12.3015873015873
2021-07-29,15778.45,15800.0,0.14100552576348707,12.5
2021-07-30,15777.25,15800.0,0.102105904152519,1.5873015873015872
2021-08-02,15909.0,15900.0,0.11309323595110042,5.952380952380952
2021-08-03,16146.5,16150.0,0.13988753328594142,13.095238095238097
2021-08-04,16260.8,16250.0,0.13190431844581152,10.317460317460316
2021-08-05,16300.65,16300.0,0.13190431844581152,10.515873015873016
2021-08-06,16251.7,16250.0,0.10390189262560948,1.984126984126984
2021-08-09,16262.95,16250.0,0.11772519426406075,7.936507936507936
2021-08-10,16276.95,16300.0,0.11919572041615652,8.333333333333332
2021-08-11,16283.35,16300.0,0.12526075616004387,9.920634920634921
2021-08-12,16358.6,16350.0,0.12526075616004387,10.119047619047619
2021-08-13,16517.35,16500.0,0.10765731210567783,2.7777777777777777
2021-08-16,16559.45,16550.0,0.13288377798450046,13.88888888888889
2021-08-17,16595.85,16600.0,0.12060183955069181,9.126984126984127
2021-08-18,16572.3,16550.0,0.12060183955069181,9.325396825396826
2021-08-20,16433.7,16450.0,0.1164278003721497,8.333333333333332
2021-08-23,16494.25,16500.0,0.12964966600029998,12.698412698412698
2021-08-24,16620.25,16600.0,0.11712959229869492,8.73015873015873
2021-08-25,16632.35,16650.0,0.11924037384381816,9.920634920634921
2021-08-26,16636.9,16650.0,0.11924037384381816,10.119047619047619
2021-08-27,16718.15,16700.0,0.10915671668674057,3.571428571428571
2021-08-30,16942.4,16950.0,0.12506783437540867,13.095238095238097
2021-08-31,17122.25,17100.0,0.13974021614789148,20.238095238095237
2021-09-01,17096.95,17100.0,0.12313811394520055,12.3015873015873
2021-09-02,17247.25,17250.0,0.12313811394520055,12.5
2021-09-03,17329.35,17350.0,0.11497925600917043,8.333333333333332
2021-09-06,17404.65,17400.0,0.14244237296029733,23.015873015873016
2021-09-07,17375.8,17400.0,0.1325049591174543,18.650793650793652
2021-09-08,17370.9,17350.0,0.12521967406822246,14.682539682539684
2021-09-09,17364.3,17350.0,0.12521967406822246,14.880952380952381
2021-09-13,17359.3,17350.0,0.12562925025583754,16.26984126984127
2021-09-14,17384.95,17400.0,0.11539106063514123,9.126984126984127
2021-09-15,17535.45,17550.0,0.1063151762993885,2.7777777777777777
2021-09-16,17611.25,17600.0,0.1063151762993885,2.976190476190476
2021-09-17,17603.15,17600.0,0.11438150641483928,8.333333333333332
2021-09-20,17386.65,17400.0,0.1820725594590818,53.96825396825397
2021-09-21,17559.3,17550.0,0.1506829979650426,31.746031746031743
2021-09-22,17568.5,17550.0,0.17286238689843397,47.22222222222222
2021-09-23,17833.1,17850.0,0.17286238689843397,47.42063492063492
2021-09-24,17853.6,17850.0,0.13155220192617784,19.444444444444446
2021-09-27,17856.75,17850.0,0.15508741367627774,32.93650793650794
2021-09-28,17748.2,17750.0,0.16193421235824648,36.507936507936506
2021-09-29,17708.0,17700.0,0.17516959604849353,49.2063492063492
2021-09-30,17618.15,17600.0,0.17516959604849353,49.404761904761905
2021-10-01,17530.2,17550.0,0.14403567957727953,26.984126984126984
2021-10-04,17706.25,17700.0,0.15094064849212496,32.93650793650794
2021-10-05,17829.75,17850.0,0.13790291016955591,24.206349206349206
2021-10-06,17627.2,17650.0,0.16564314475850372,41.269841269841265
2021-10-07,17808.15,17800.0,0.16564314475850372,41.46825396825397
2021-10-08,17900.1,17900.0,0.11986267595808074,13.095238095238097
2021-10-11,17973.05,17950.0,0.14609091944893587,30.158730158730158
2021-10-12,18002.55,18000.0,0.14766234216711027,32.142857142857146
2021-10-13,18172.75,18150.0,0.14959046331224934,33.730158730158735
2021-10-14,18355.0,18350.0,0.14959046331224934,33.92857142857143
2021-10-18,18495.4,18500.0,0.15322931737091047,36.11111111111111
2021-10-19,18432.45,18450.0,0.17393901969401362,52.38095238095239
2021-10-20,18316.7,18300.0,0.17447222252767147,53.17460317460318
2021-10-21,18202.9,18200.0,0.17447222252767147,53.37301587301587
2021-10-22,18144.55,18150.0,0.14587510644127233,30.158730158730158
2021-10-25,18145.45,18150.0,0.1824461831898443,61.111111111111114
2021-10-26,18314.15,18300.0,0.16078226268331447,40.07936507936508
2021-10-27,18215.25,18200.0,0.17638159392291694,56.34920634920635
2021-10-28,17857.25,17850.0,0.17638159392291694,56.547619047619044
2021-10-29,17715.3,17700.0,0.16613573078958221,45.63492063492063
2021-11-01,18008.45,18000.0,0.17985152603011578,59.92063492063492
2021-11-02,17916.25,17900.0,0.17841025045836628,58.730158730158735
2021-11-03,17847.15,17850.0,0.17841025045836628,58.92857142857143
2021-11-04,17916.7,17900.0,0.12363424577114057,15.873015873015872
2021-11-08,18122.75,18100.0,0.15072473677821174,36.11111111111111
2021-11-09,18070.4,18050.0,0.15831699677159075,39.285714285714285
2021-11-10,18022.95,18000.0,0.16957835787039266,51.19047619047619
2021-11-11,17896.85,17900.0,0.16957835787039266,51.388888888888886
2021-11-12,18133.45,18150.0,0.1189965856099566,11.904761904761903
2021-11-15,18141.0,18150.0,0.149610926549879,35.714285714285715
2021-11-16,18004.0,18000.0,0.15620191965128066,39.285714285714285
2021-11-17,17909.15,17900.0,0.15424818698631013,38.492063492063494
2021-11-18,17792.9,17800.0,0.15424818698631013,38.69047619047619
2021-11-22,17435.05,17450.0,0.18377254955192074,67.46031746031747
2021-11-23,17495.25,17500.0,0.16722798100026975,50.79365079365079
2021-11-24,17408.1,17400.0,0.16219914105178893,44.44444444444444
2021-11-25,17536.25,17550.0,0.16219914105178893,44.24603174603175
2021-11-26,17052.15,17050.0,0.18904769880468097,69.84126984126983
2021-11-29,17094.9,17100.0,0.21840760273390958,80.15873015873017
2021-11-30,17033.6,17050.0,0.2191587465070607,80.95238095238095
2021-12-01,17221.9,17200.0,0.1873321320861319,68.25396825396825
2021-12-02,17432.65,17450.0,0.1873321320861319,68.05555555555556
2021-12-03,17239.0,17250.0,0.1648630197284751,46.42857142857143
2021-12-06,16957.15,16950.0,0.21044365700845372,76.98412698412699
2021-12-07,17225.4,17250.0,0.18941039843360669,69.84126984126983
2021-12-08,17513.65,17500.0,0.1609896643602765,42.857142857142854
2021-12-09,17561.4,17550.0,0.1609896643602765,43.05555555555556
2021-12-10,17559.35,17550.0,0.136594932362426,25.0
2021-12-13,17446.85,17450.0,0.18374442723609025,67.85714285714286
2021-12-14,17355.05,17350.0,0.18531588277202055,69.04761904761905
2021-12-15,17260.8,17250.0,0.2056772582196542,76.19047619047619
2021-12-16,17317.5,17300.0,0.2056772582196542,75.9920634920635
2021-12-17,17023.5,17000.0,0.16482863299686262,46.82539682539682
2021-12-20,16635.05,16650.0,0.2218131427062608,85.31746031746032
2021-12-21,16800.95,16800.0,0.20959333878685663,76.98412698412699
2021-12-22,16973.35,16950.0,0.1738337179888655,56.74603174603175
2021-12-23,17078.45,17100.0,0.1738337179888655,56.94444444444444
2021-12-24,17003.8,17000.0,0.15105036280776135,37.698412698412696
2021-12-27,17103.4,17100.0,0.1829788346997126,65.87301587301587
2021-12-28,17246.75,17250.0,0.15851939509616425,40.87301587301587
2021-12-29,17215.9,17200.0,0.16438944310458223,46.82539682539682
2021-12-30,17203.95,17200.0,0.16438944310458223,47.023809523809526
2021-12-31,17409.95,17400.0,0.13534107434211207,23.809523809523807
2022-01-03,17677.95,17700.0,0.16654808430263587,51.19047619047619
2022-01-04,17846.75,17850.0,0.14365041066777914,28.57142857142857
2022-01-05,17960.95,17950.0,0.14466305906587756,29.365079365079367
2022-01-06,17788.65,17800.0,0.14466305906587756,29.563492063492063
2022-01-07,17854.3,17850.0,0.15062338839849998,37.698412698412696
2022-01-10,18048.2,18050.0,0.16878596825057862,53.57142857142857
2022-01-11,18083.55,18100.0,0.17096783301612245,55.158730158730165
2022-01-12,18241.2,18250.0,0.1557151813659964,41.269841269841265
2022-01-13,18287.25,18300.0,0.1557151813659964,41.46825396825397
2022-01-14,18295.0,18300.0,0.13569450882663292,24.206349206349206
2022-01-17,18336.6,18350.0,0.15218047546856522,39.285714285714285
2022-01-18,18124.35,18100.0,0.181864848787058,66.26984126984127
2022-01-19,17974.1,17950.0,0.15466829304327961,40.87301587301587
2022-01-20,17804.1,17800.0,0.15466829304327961,41.07142857142857
2022-01-21,17617.8,17600.0,0.1626959217136293,47.61904761904761
2022-01-24,17151.65,17150.0,0.25472988199791285,95.63492063492063
2022-01-25,17283.45,17300.0,0.19307033975945848,73.01587301587301
2022-01-27,17110.15,17100.0,0.19307033975945848,72.81746031746032
2022-01-28,17125.65,17150.0,0.2850740122885179,99.20634920634922
2022-01-31,17361.95,17350.0,0.3759803389326535,100.0
2022-02-01,17589.0,17600.0,0.26411668982403125,97.22222222222221
2022-02-02,17795.9,17800.0,0.17951567479439717,63.888888888888886
2022-02-03,17547.1,17550.0,0.17951567479439717,64.0873015873016
2022-02-04,17529.65,17550.0,0.16397612400875128,48.01587301587302
2022-02-07,17218.3,17200.0,0.21742165302886052,79.76190476190477
2022-02-08,17273.0,17250.0,0.18915594989845014,71.03174603174604
2022-02-09,17480.15,17500.0,0.16141533183538198,45.63492063492063
2022-02-10,17617.65,17600.0,0.16141533183538198,45.83333333333333
2022-02-11,17355.8,17350.0,0.16648095377760305,53.17460317460318
2022-02-14,16837.85,16850.0,0.2865689414859868,99.20634920634922
2022-02-15,17360.65,17350.0,0.2333928410841286,89.28571428571429
2022-02-16,17317.35,17300.0,0.22929577165315496,86.90476190476191
2022-02-17,17290.2,17300.0,0.22929577165315496,86.70634920634922
2022-02-18,17278.05,17300.0,0.21642084262798655,80.95238095238095
2022-02-21,17205.2,17200.0,0.24216211477643135,90.07936507936508
2022-02-22,17073.6,17050.0,0.27688558744233494,98.4126984126984
2022-02-23,17080.65,17100.0,0.22893303738455129,85.31746031746032
2022-02-24,16247.95,16250.0,0.22893303738455129,85.11904761904762
2022-02-25,16656.05,16650.0,0.2817975801336273,98.4126984126984
2022-02-28,16794.25,16800.0,0.3607956163526533,99.60317460317461
2022-03-02,16613.45,16600.0,0.4091305035642131,100.0
2022-03-03,16505.6,16500.0,0.4091305035642131,99.8015873015873
2022-03-04,16258.95,16250.0,0.2958888754614578,98.4126984126984
2022-03-07,15872.2,15850.0,0.40636937198863154,99.20634920634922
2022-03-08,16010.9,16000.0,0.38827304154209175,98.80952380952381
2022-03-09,16365.7,16350.0,0.34349460933309195,97.61904761904762
2022-03-10,16611.9,16600.0,0.34349460933309195,97.42063492063492
2022-03-11,16647.75,16650.0,0.2667131176402686,94.44444444444444
2022-03-14,16885.4,16900.0,0.3315309512188258,96.82539682539682
2022-03-15,16669.0,16650.0,0.3650800929586457,98.01587301587301
2022-03-16,17008.75,17000.0,0.35231655463181044,97.22222222222221
2022-03-17,17322.05,17300.0,0.35231655463181044,97.02380952380952
2022-03-21,17158.65,17150.0,0.3038986734897743,95.23809523809523
2022-03-22,17362.8,17350.0,0.26852123553307183,92.85714285714286
2022-03-23,17272.25,17250.0,0.26851327723789803,92.46031746031747
2022-03-24,17242.8,17250.0,0.26851327723789803,92.26190476190477
2022-03-25,17194.05,17200.0,0.20299285665298583,73.01587301587301
2022-03-28,17268.95,17250.0,0.2122696477891982,76.98412698412699
2022-03-29,17368.05,17350.0,0.17697382704804399,62.698412698412696
2022-03-30,17515.4,17500.0,0.18314289477238488,67.85714285714286
2022-03-31,17464.75,17450.0,0.18314289477238488,68.05555555555556
2022-04-01,17713.0,17700.0,0.1477549949223722,34.12698412698413
2022-04-04,18098.2,18100.0,0.16992457344938117,56.74603174603175
2022-04-05,18017.5,18000.0,0.17092940143609348,57.53968253968254
2022-04-06,17867.45,17850.0,0.16678201571314527,53.96825396825397
2022-04-07,17730.35,17750.0,0.16678201571314527,54.166666666666664
2022-04-08,17878.75,17900.0,0.153931197018139,39.682539682539684
2022-04-11,17723.95,17700.0,0.1790410351192192,66.66666666666666
2022-04-12,17576.8,17600.0,0.16965753908525188,57.936507936507944
2022-04-13,17519.25,17500.0,0.16965753908525188,58.13492063492064
2022-04-18,17229.6,17250.0,0.1997852221821969,76.98412698412699
2022-04-19,16969.35,16950.0,0.19002363300418246,75.39682539682539
2022-04-20,17162.7,17150.0,0.1809722872595445,68.65079365079364
2022-04-21,17410.15,17400.0,0.1809722872595445,68.45238095238095
2022-04-22,17177.75,17200.0,0.1635667517597628,48.41269841269841
2022-04-25,16958.35,16950.0,0.22898469633630636,86.11111111111111
2022-04-26,17204.0,17200.0,0.18557508319524574,73.4126984126984
2022-04-27,17053.8,17050.0,0.2156147151231232,81.74603174603175
2022-04-28,17245.05,17250.0,0.2156147151231232,81.94444444444444
2022-04-29,17135.25,17150.0,0.1636119821580867,48.80952380952381
2022-05-02,17084.25,17100.0,0.2021805811013796,78.57142857142857
2022-05-04,16702.5,16700.0,0.2632601914076945,90.87301587301587
2022-05-05,16694.3,16700.0,0.2632601914076945,90.67460317460318
2022-05-06,16419.4,16400.0,0.21529689498295834,82.53968253968253
2022-05-09,16298.85,16300.0,0.2517009470671225,89.28571428571429
2022-05-10,16247.1,16250.0,0.2517299793768666,89.68253968253968
2022-05-11,16177.95,16200.0,0.25556247857513853,90.07936507936508
2022-05-12,15810.75,15800.0,0.25556247857513853,89.88095238095238
2022-05-13,15786.6,15800.0,0.21984001588630428,84.92063492063492
2022-05-16,15842.6,15850.0,0.2630390113998465,90.07936507936508
2022-05-17,16254.95,16250.0,0.2396081738327,87.3015873015873
2022-05-18,16226.05,16250.0,0.22082926711865913,84.12698412698413
2022-05-19,15769.45,15750.0,0.22082926711865913,83.92857142857143
2022-05-20,16253.25,16250.0,0.21240597428585492,80.15873015873017
2022-05-23,16183.35,16200.0,0.2588520875769298,89.68253968253968
2022-05-24,16104.7,16100.0,0.26909322888026066,92.85714285714286
2022-05-25,16013.8,16000.0,0.2779486152574274,93.25396825396825
2022-05-26,16170.15,16150.0,0.2779486152574274,93.05555555555556
2022-05-27,16326.9,16350.0,0.19470793692701183,75.0
2022-05-30,16643.45,16650.0,0.21769770668160454,80.55555555555556
2022-05-31,16577.6,16600.0,0.2306938560434741,84.92063492063492
2022-06-01,16508.1,16500.0,0.2341641367551187,85.31746031746032
2022-06-02,16621.2,16600.0,0.2341641367551187,85.11904761904762
2022-06-03,16604.65,16600.0,0.18430340391590505,69.04761904761905
2022-06-06,16581.25,16600.0,0.21661743242595327,78.57142857142857
2022-06-07,16429.25,16450.0,0.22302244443478647,81.74603174603175
2022-06-08,16364.8,16350.0,0.19453128804010167,72.22222222222221
2022-06-09,16475.45,16500.0,0.19453128804010167,72.02380952380952
2022-06-10,16219.35,16200.0,0.18564988153853926,68.25396825396825
2022-06-13,15766.25,15750.0,0.26110987453456225,88.4920634920635
2022-06-14,15737.45,15750.0,0.26745093021348315,90.47619047619048
2022-06-15,15708.65,15700.0,0.33769990097945585,95.63492063492063
2022-06-16,15348.55,15350.0,0.33769990097945585,95.43650793650794
2022-06-17,15319.25,15300.0,0.24260803493597846,84.52380952380952
2022-06-20,15347.65,15350.0,0.2557026866585945,86.5079365079365
2022-06-21,15638.4,15650.0,0.2172238966215675,75.79365079365078
2022-06-22,15403.4,15400.0,0.24385829559067287,84.12698412698413
2022-06-23,15572.95,15550.0,0.24385829559067287,83.92857142857143
2022-06-24,15712.3,15700.0,0.1913403655291674,67.06349206349206
2022-06-27,15835.55,15850.0,0.21843099858113826,76.19047619047619
2022-06-28,15847.7,15850.0,0.2151723656972666,72.22222222222221
2022-06-29,15779.9,15800.0,0.24830824604280016,84.12698412698413
2022-06-30,15780.25,15800.0,0.24830824604280016,83.92857142857143
2022-07-01,15754.25,15750.0,0.18981125251331393,64.68253968253968
2022-07-04,15836.95,15850.0,0.2091138284015746,69.44444444444444
2022-07-05,15776.05,15800.0,0.20721759617738228,69.04761904761905
2022-07-06,15990.45,16000.0,0.21777630163542872,74.60317460317461
2022-07-07,16148.15,16150.0,0.21777630163542872,74.40476190476191
2022-07-08,16225.2,16250.0,0.1585966822578798,35.317460317460316
2022-07-11,16203.5,16200.0,0.19002564854106702,63.49206349206349
2022-07-12,16044.25,16050.0,0.20143428148566458,66.26984126984127
2022-07-13,15979.9,16000.0,0.23684578239539855,81.34920634920636
2022-07-14,15932.55,15950.0,0.23684578239539855,81.15079365079364
2022-07-15,16068.3,16050.0,0.14701473405327564,24.206349206349206
2022-07-18,16300.25,16300.0,0.16144062415654592,35.714285714285715
2022-07-19,16346.95,16350.0,0.1639319912366965,38.095238095238095
2022-07-20,16519.6,16500.0,0.1615951788846121,35.317460317460316
2022-07-21,16597.5,16600.0,0.1615951788846121,35.11904761904761
2022-07-22,16722.6,16700.0,0.14765950868631844,22.61904761904762
2022-07-25,16632.1,16650.0,0.17293797794078314,47.22222222222222
2022-07-26,16491.3,16500.0,0.17764502967982632,51.19047619047619
2022-07-27,16653.3,16650.0,0.2269933653677011,76.98412698412699
2022-07-28,16929.6,16950.0,0.2269933653677011,76.78571428571429
2022-07-29,17201.85,17200.0,0.13966660430996,15.873015873015872
2022-08-01,17378.3,17400.0,0.16957064370177186,42.06349206349206
2022-08-02,17346.3,17350.0,0.18157414395852847,53.57142857142857
2022-08-03,17407.15,17400.0,0.18601474672936497,58.333333333333336
2022-08-04,17387.85,17400.0,0.18601474672936497,58.13492063492064
2022-08-05,17416.15,17400.0,0.15715008905016262,27.77777777777778
2022-08-08,17557.75,17550.0,0.16843590918699186,40.07936507936508
2022-08-10,17558.25,17550.0,0.21427509822657767,68.65079365079364
2022-08-11,17684.95,17700.0,0.21427509822657767,68.45238095238095
2022-08-12,17713.05,17700.0,0.11868387052604017,3.968253968253968
2022-08-16,17850.65,17850.0,0.14659692234970123,17.063492063492063
2022-08-17,17974.1,17950.0,0.15996092661712552,27.77777777777778
2022-08-18,17980.35,18000.0,0.15996092661712552,27.579365079365083
2022-08-19,17759.5,17750.0,0.14354691253494695,13.492063492063492
2022-08-22,17492.25,17500.0,0.17314495800077817,44.047619047619044
2022-08-23,17585.55,17600.0,0.16044376636474728,27.380952380952383
2022-08-24,17617.25,17600.0,0.16425135089223727,33.730158730158735
2022-08-25,17522.45,17500.0,0.16425135089223727,33.53174603174603
2022-08-26,17653.75,17650.0,0.15374909419754676,20.238095238095237
2022-08-29,17370.25,17350.0,0.18836450354523637,58.333333333333336
2022-08-30,17827.5,17850.0,0.1509008545906286,17.857142857142858
2022-09-01,17592.4,17600.0,0.1509008545906286,17.658730158730158
2022-09-02,17562.75,17550.0,0.17323123381711042,43.65079365079365
2022-09-05,17710.0,17700.0,0.19798523468910406,63.095238095238095
2022-09-06,17682.95,17700.0,0.20158339393513125,63.888888888888886
2022-09-07,17651.05,17650.0,0.21566557024548255,70.23809523809523
2022-09-08,17824.35,17800.0,0.21566557024548255,70.03968253968253
2022-09-09,17866.45,17850.0,0.14728492929035797,11.507936507936508
2022-09-12,17964.35,17950.0,0.17856161221074487,47.22222222222222
2022-09-13,18105.5,18100.0,0.17664541518825938,45.23809523809524
2022-09-14,18020.4,18000.0,0.21792837133249193,73.01587301587301
2022-09-15,17891.8,17900.0,0.21792837133249193,72.81746031746032
2022-09-16,17566.15,17550.0,0.18476139275181003,52.77777777777778
2022-09-19,17628.0,17650.0,0.22282831547917964,75.79365079365078
2022-09-20,17825.65,17850.0,0.20960351543526978,64.68253968253968
2022-09-21,17731.45,17750.0,0.32303217569963644,94.44444444444444
2022-09-22,17647.6,17650.0,0.32303217569963644,94.24603174603175
2022-09-23,17335.85,17350.0,0.20354454836369495,61.50793650793651
2022-09-26,17028.75,17050.0,0.2370026488134565,80.55555555555556
2022-09-27,17018.65,17000.0,0.23124398795535187,78.17460317460318
2022-09-28,16858.7,16850.0,0.22706441566588575,75.39682539682539
2022-09-29,16818.1,16800.0,0.22706441566588575,75.1984126984127
2022-09-30,17103.2,17100.0,0.1735211781298322,36.904761904761905
2022-10-03,16895.65,16900.0,0.2148139261132557,64.28571428571429
2022-10-04,17293.0,17300.0,0.16324467880439375,24.206349206349206
2022-10-06,17325.45,17350.0,0.16324467880439375,24.404761904761905
2022-10-07,17328.85,17350.0,0.1566913514396842,16.666666666666664
2022-10-10,17227.45,17250.0,0.19556838987579495,56.74603174603175
2022-10-11,16978.2,17000.0,0.21929327347972785,71.42857142857143
2022-10-12,17114.8,17100.0,0.23986445426299827,80.95238095238095
2022-10-13,17010.85,17000.0,0.23986445426299827,80.75396825396825
2022-10-14,17195.5,17200.0,0.1619031344820645,21.825396825396826
2022-10-17,17300.3,17300.0,0.19344454174786127,53.96825396825397
2022-10-18,17502.0,17500.0,0.17448773437300064,37.301587301587304
2022-10-19,17494.65,17500.0,0.17318093071357996,34.12698412698413
2022-10-20,17540.7,17550.0,0.17318093071357996,33.92857142857143
2022-10-21,17564.45,17550.0,0.12543908057455944,1.5873015873015872
2022-10-24,17732.55,17750.0,0.1355743796898478,2.380952380952381
2022-10-25,17654.95,17650.0,0.13106006525197536,1.984126984126984
2022-10-27,17736.95,17750.0,0.13106006525197536,2.1825396825396823
2022-10-28,17830.2,17850.0,0.13924256903362456,4.365079365079365
2022-10-31,18051.05,18050.0,0.1586966354769315,17.063492063492063
2022-11-01,18211.2,18200.0,0.1643895367692021,26.984126984126984
2022-11-02,18146.75,18150.0,0.2242408022219434,73.01587301587301
2022-11-03,18118.8,18100.0,0.2242408022219434,72.81746031746032
2022-11-04,18194.0,18200.0,0.1264570530525191,1.984126984126984
2022-11-07,18264.15,18250.0,0.1267361957057861,2.380952380952381
2022-11-09,18216.8,18200.0,0.15544814095149231,14.682539682539684
2022-11-10,18092.65,18100.0,0.15544814095149231,14.880952380952381
2022-11-11,18424.0,18400.0,0.11288378913492034,0.3968253968253968
2022-11-14,18379.2,18400.0,0.1361020053856109,4.761904761904762
2022-11-15,18462.05,18450.0,0.12616415514874185,1.984126984126984
2022-11-16,18451.85,18450.0,0.14217824471190713,6.746031746031746
2022-11-17,18378.4,18400.0,0.14217824471190713,6.944444444444445
2022-11-18,18355.9,18350.0,0.10874446614566585,0.3968253968253968
2022-11-21,18192.2,18200.0,0.12697177750715988,3.1746031746031744
2022-11-22,18281.0,18300.0,0.11256510411067075,0.7936507936507936
2022-11-23,18286.75,18300.0,0.11364492129411537,1.5873015873015872
2022-11-24,18484.1,18500.0,0.11364492129411537,1.7857142857142856
2022-11-25,18646.1,18650.0,0.1055123869752229,0.3968253968253968
2022-11-28,18694.1,18700.0,0.1326417508443745,5.952380952380952
2022-11-29,18733.6,18750.0,0.13935872195747734,8.73015873015873
2022-11-30,18874.5,18850.0,0.3015379936631816,93.25396825396825
2022-12-01,18948.3,18950.0,0.3015379936631816,93.05555555555556
2022-12-02,18812.55,18800.0,0.11227670335422008,1.1904761904761905
2022-12-05,18817.75,18800.0,0.14040336331530284,9.920634920634921
2022-12-06,18771.35,18750.0,0.15052986628584464,14.682539682539684
2022-12-07,18670.25,18650.0,0.16034314540193198,23.015873015873016
2022-12-08,18720.15,18700.0,0.16034314540193198,23.214285714285715
2022-12-09,18583.65,18600.0,0.10689385331029308,0.7936507936507936
2022-12-12,18605.2,18600.0,0.12847719101927335,5.952380952380952
2022-12-13,18703.85,18700.0,0.14455316038110216,12.698412698412698
2022-12-14,18748.9,18750.0,0.16330006704917485,28.968253968253972
2022-12-15,18467.0,18450.0,0.16330006704917485,28.76984126984127
2022-12-16,18328.65,18350.0,0.11317380952710127,2.7777777777777777
2022-12-19,18499.3,18500.0,0.12489749727850931,4.365079365079365
2022-12-20,18423.95,18400.0,0.12090726315387923,4.365079365079365
2022-12-21,18275.9,18300.0,0.18413231990866996,48.41269841269841
2022-12-22,18170.35,18150.0,0.18413231990866996,48.214285714285715
2022-12-23,17863.9,17850.0,0.14208051348272138,11.904761904761903
2022-12-26,18027.3,18050.0,0.15168612285098207,19.047619047619047
2022-12-27,18138.0,18150.0,0.1366990935684315,10.317460317460316
2022-12-28,18122.35,18100.0,0.1421157858650341,12.698412698412698
2022-12-29,18191.0,18200.0,0.1421157858650341,12.896825396825399
2022-12-30,18206.85,18200.0,0.12271852778204718,4.761904761904762
2023-01-02,18275.85,18300.0,0.15023700091568962,18.650793650793652
2023-01-03,18317.3,18300.0,0.13748043158086057,11.11111111111111
2023-01-04,18103.05,18100.0,0.16190085769077978,30.555555555555557
2023-01-05,18066.0,18050.0,0.16190085769077978,30.357142857142854
2023-01-06,17943.2,17950.0,0.12226766374198672,4.761904761904762
2023-01-09,18173.2,18150.0,0.12326929730655009,5.555555555555555
2023-01-10,17986.25,18000.0,0.1640342084390585,34.92063492063492
2023-01-11,17962.95,17950.0,0.16995810867565703,39.682539682539684
2023-01-12,17918.65,17900.0,0.16995810867565703,39.48412698412698
2023-01-13,18025.25,18050.0,0.11770935012733519,3.968253968253968
2023-01-16,17941.75,17950.0,0.14585180560221586,16.666666666666664
2023-01-17,18088.8,18100.0,0.13536212542216283,10.317460317460316
2023-01-18,18199.15,18200.0,0.13329635012003907,10.317460317460316
2023-01-19,18113.15,18100.0,0.13329635012003907,10.515873015873016
2023-01-20,18055.8,18050.0,0.10929462985350455,1.5873015873015872
2023-01-23,18148.15,18150.0,0.11828004486744642,4.761904761904762
2023-01-24,18128.25,18150.0,0.11974350011628386,5.555555555555555
2023-01-25,17891.95,17900.0,0.11974350011628386,5.753968253968254
2023-01-27,17687.15,17700.0,0.19977452955423292,57.14285714285714
2023-01-30,17741.75,17750.0,0.24878495404880924,82.93650793650794
2023-01-31,17798.65,17800.0,0.2870952376174158,92.06349206349206
2023-02-01,17677.25,17700.0,0.2528930880715344,83.33333333333334
2023-02-02,17685.25,17700.0,0.2528930880715344,83.53174603174604
2023-02-03,17902.15,17900.0,0.12909138350755203,10.714285714285714
